R12_LAM,solar_res3,2070,2080,M1,year,106.555
R12_LAM,solar_res3,2080,2080,M1,year,183.605
R12_MEA,solar_res1,2055,2080,M1,year,0.00305333
R12_MEA,solar_res1,2060,2080,M1,year,5.69695
R12_MEA,solar_res2,2050,2080,M1,year,0.0672
R12_MEA,solar_res2,2060,2080,M1,year,16.8459
R12_MEA,solar_res2,2070,2080,M1,year,68.0136
R12_MEA,solar_res2,2080,2080,M1,year,14.1733
R12_MEA,solar_res3,2050,2080,M1,year,58.3571
R12_MEA,solar_res3,2055,2080,M1,year,201.518
R12_MEA,solar_res3,2060,2080,M1,year,188.342
R12_MEA,solar_res3,2070,2080,M1,year,820.747
R12_MEA,solar_res3,2080,2080,M1,year,962.176
R12_NAM,solar_res1,2060,2080,M1,year,0.1
R12_NAM,solar_res2,2060,2080,M1,year,10.4
R12_NAM,solar_res3,2050,2080,M1,year,35.7814
R12_NAM,solar_res3,2055,2080,M1,year,84.8479
R12_NAM,solar_res3,2060,2080,M1,year,92.7705
R12_NAM,solar_res3,2070,2080,M1,year,337.821
R12_NAM,solar_res3,2080,2080,M1,year,152.603
R12_NAM,solar_res7,2050,2080,M1,year,4.4595
R12_NAM,solar_res7,2080,2080,M1,year,4.4595
R12_NAM,solar_res8,2070,2080,M1,year,0.18655
R12_NAM,solar_res8,2080,2080,M1,year,3.75045
R12_PAO,solar_res2,2060,2080,M1,year,0.3
R12_PAO,solar_res3,2060,2080,M1,year,3.2
R12_PAO,solar_res4,2050,2080,M1,year,1.97309
R12_PAO,solar_res4,2055,2080,M1,year,3.95867
R12_PAO,solar_res4,2060,2080,M1,year,13.0096
R12_PAO,solar_res4,2070,2080,M1,year,34.8624
R12_PAO,solar_res4,2080,2080,M1,year,15.3962
R12_PAO,solar_res5,2060,2080,M1,year,8.07242
R12_PAO,solar_res5,2070,2080,M1,year,68.7099
R12_PAO,solar_res5,2080,2080,M1,year,202.187
R12_PAS,solar_res3,2060,2080,M1,year,0.559067
R12_PAS,solar_res3,2070,2080,M1,year,0.0195
R12_PAS,solar_res3,2080,2080,M1,year,0.121433
R12_PAS,solar_res4,2050,2080,M1,year,0.443618
R12_PAS,solar_res4,2060,2080,M1,year,5.603
R12_PAS,solar_res4,2080,2080,M1,year,0.653382
R12_PAS,solar_res5,2060,2080,M1,year,13.4834
